Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1589143095534587905,"@37ashesxd @paulapradot não deveria ser mto difícil de entender que profissionais da astrologia não tem nada contra a ciência, não é como se a astrologia fosse contra a psiquiatria, a psicologia ou qualquer outra área do conhecimento

o que você entende por ciência afinal? vou te recomendar um livro: https://t.co/xlpxDKDHv3",eduarda ??,plutonnica,2022-11-06T06:30:13.000Z,Sun Nov 06 06:30:13 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,photo,https://pbs.twimg.com/media/Fg3FOTSXkAAZXRD.jpg,,,
1589139270706790401,"RT @antunesjuliana_ : É cada ladainha que inventam agora usando o universo, a astrologia como justificativa… Pelo amor de Deus!!!",sweet ??,zabelabelinha,2022-11-06T06:15:01.000Z,Sun Nov 06 06:15:01 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1589138305874292744,"si wey, me duermo escuchando podcast de astrología Y QUEEE",Val,salstabalentina,2022-11-06T06:11:11.000Z,Sun Nov 06 06:11:11 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1589133973082746880,"Yo: Cero creyente de la astrología, público una foto en ig diciendo que soy la única sagitario que sirve.

Mis amigos sagitarios que no creen en la astrología tampoco: JAJAJAJA oíla.",Johana.,Villananana,2022-11-06T05:53:58.000Z,Sun Nov 06 05:53:58 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1589132997910884352,RT @YamiKamigoroshi : El fundamento de estas maravillas parte de la astrología china que curiosamente muchos siglos después fueron introducidos en la mitología japonesa como el Onmyodo el cual se basa en el estudio de los cinco elementos y el conocido yin yang. https://t.co/k1iEAveaxP,?? ?? ?????,YamiKamigoroshi,2022-11-06T05:50:06.000Z,Sun Nov 06 05:50:06 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FBVOZV3XsAUHPEF.jpg,,,
1589131243094179840,RT @WaldoCasal : ¿Listo para el Eclipse lunar en Tauro del próximo martes? ¿Que deseas soltar? ?????? #EclipseTotal #Astrología,andreä??,Mejormorirdepie,2022-11-06T05:43:07.000Z,Sun Nov 06 05:43:07 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1589129292629561344,"RT @TasisHomeos : ???? DIGI-ASTROLOGY ????

I am Virgo, and you?
???????????????????????

#Digimon #Lineart #Art #Anime #Otaku #Manga #DigimonAdventure #Digimonghostgame #DigimonTCG #???? #DigitalMonsters #astrology  #Horoscope #Horoscopo #astrologia #zodiacsigns https://t.co/tS1bb0J8Sd",The Fifth Emperor,1PieceFan02,2022-11-06T05:35:22.000Z,Sun Nov 06 05:35:22 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,16,0,photo,https://pbs.twimg.com/media/FgBdwnZXEAc0hE1.jpg,,,
1589129279706890240,@Lamcito06 No pensaste en astrología? ?????,Undécima Dimensión ?????????,UndecimaD,2022-11-06T05:35:19.000Z,Sun Nov 06 05:35:19 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1589129191777538049,RT @WaldoCasal : #Horóscopo &amp; #TendenciasAstrales para la semana del 6 al 12 de Noviembre 2022. Ingresa acá: https://t.co/MJTcRIwYd9 / #EclipseTotal #LunaLlena #Astrología ??????,Omirodriguez,Omirodriguez25,2022-11-06T05:34:58.000Z,Sun Nov 06 05:34:58 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://ronniearias.medium.com/hor%C3%B3scopo-y-tendencias-astrales-para-la-semana-del-6-al-12-de-noviembre-99047cbb3236 ,5,0,,,,,
1589128485536423936,"Ahora también esas mamadas de la astrología. Tomen responsabilidad de sus acciones y no se casen con autoconceptos, los seres vivos cambiamos nuestros comportamientos a conveniencia. Y si quieren conocerse, simplemente estúdiense a sí mismos.",marcelino pan y bimbo,starpriestess,2022-11-06T05:32:10.000Z,Sun Nov 06 05:32:10 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,0,,,,,
1589127037415223296,"2022 

RENOVACIÓN DE LAS AGUAS
= LUNA= ALMAS=HUMANIDAD=LEGADOS=CONTRATOS=UNIONES 
...te amooooo astrología!! https://t.co/7aOzSOWxkb",Patricia Lena,PatriciaLena8,2022-11-06T05:26:24.000Z,Sun Nov 06 05:26:24 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,animated_gif,https://video.twimg.com/tweet_video/Fg22nIPWAAEIzho.mp4,,,
1589126440800452608,"RT @WaldoCasal : El #EclipseLunar y una #LunaLlena en #Tauro a los 16 grados, el 8/11 revelará muchas cosas. Será una gran señal para terminar capítulos y dejar ir las cosas que alguna vez tuvieron valor y ya no te aportan en tu vida. ?????? #Astrología",Gustavo Vieira B.,gvieiraber,2022-11-06T05:24:02.000Z,Sun Nov 06 05:24:02 +0000 2022,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,4,0,,,,,
1589126027225501696,"RT @Heterogenica : Como pode a Marcia Sensitiva ser só uma e saber tudo sobre astrologia, espiritismo, umbanda, candomblé, ufólogia, numerologia, budismo.",b?bs,teAmkatyrk,2022-11-06T05:22:24.000Z,Sun Nov 06 05:22:24 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1589125794974294016,agora além de ser obcecada pela astrologia eu sou obcecada pela numerologia tb,mallu.??,malluuzitaa,2022-11-06T05:21:28.000Z,Sun Nov 06 05:21:28 +0000 2022,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1589125670936150017,"Que jota me hable de astrología, signos y eso, es 10/10",??,pau01111,2022-11-06T05:20:59.000Z,Sun Nov 06 05:20:59 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1589125003429441536,"RT @boipretogordo : sp tá aquela coisa apocalíptica
final do ano, primavera, de dia tem sol, a noite faz 13 graus,  já tem panetone nos mercados, lula ganhou mas tem o tarcisio, cê sai pra beber e só se fala em não monogamia e astrologia e quando cê se aprofunda, percebe q ninguem tá bem. Celokopapi",Testa da Rihanna,TestaRihanna,2022-11-06T05:18:19.000Z,Sun Nov 06 05:18:19 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1589124490688344064,"@LippmanSaul Significa que me tenes que depositar 1100 varos,  no lo digo yo, lo dice la astrología",Sherrie,SherriePelona,2022-11-06T05:16:17.000Z,Sun Nov 06 05:16:17 +0000 2022,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1589124160743432193,@yyosanos YAAA no dejamos ni astrología ???? https://t.co/7dHMTSrnOw,julianne ?,69kittys,2022-11-06T05:14:59.000Z,Sun Nov 06 05:14:59 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,photo,https://pbs.twimg.com/media/Fg20AHBWQAIVqhe.jpg,,,
1589123298881044486,"@ToscaniDaniel No creo que sea cuestión de creencia o gusto. Habrá que hacer ensayos, levantar data, y, en base a eso, decidir. Lo demás es astrología.",Andrés,Le_Venezuelien,2022-11-06T05:11:33.000Z,Sun Nov 06 05:11:33 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1589121770430558208,"#ChandraGrahan2022 ?? ???? ??? ???? ???? ???.?

 #Astrologia #astrotips #astrologypost #astrology #astrologer #astroloji #astrologersofinstagram https://t.co/qplEOAHCzu",MAHESH VARMA,Mastrovasthu,2022-11-06T05:05:29.000Z,Sun Nov 06 05:05:29 +0000 2022,1,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,8,0,video,https://video.twimg.com/ext_tw_video/1589115388708769792/pu/vid/480x270/FktsUoum_dmMxD4_.mp4?tag=12,,,
1589119368293912577,RT @WaldoCasal : ¿Listo para el Eclipse lunar en Tauro del próximo martes? ¿Que deseas soltar? ?????? #EclipseTotal #Astrología,L2GonzoQ,l2gquijada,2022-11-06T04:55:56.000Z,Sun Nov 06 04:55:56 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1589119077678735360,"Il giorno più fortunato di novembre #oroscopo #astrologia #novembre #fortuna
https://t.co/jEgymg5AAZ",Periodico Daily,periodicodaily,2022-11-06T04:54:47.000Z,Sun Nov 06 04:54:47 +0000 2022,0,0,it,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,http://ow.ly/4e0650LvoSE ,4,0,,,,,
1589117966935023616,"Lo que se me ocurre de tesis son puras críticas:
- el anti-edipo (pelearme con la falta) suena peligroso ya se :v
- pelearme con Jung y la astrología.
- pelearme con la cultura del desapego.
- pelearme con el espiritualismo catalogandolo cómo un tipo más de enajenación.",dany,dany3825,2022-11-06T04:50:22.000Z,Sun Nov 06 04:50:22 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1589117693365739520,@sectadeenfermas dame clases d astrología t lo pido,?,sryumine,2022-11-06T04:49:17.000Z,Sun Nov 06 04:49:17 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1589117214443339777,RT @WaldoCasal : ¿Listo para el Eclipse lunar en Tauro del próximo martes? ¿Que deseas soltar? ?????? #EclipseTotal #Astrología,paola,Only_army_7,2022-11-06T04:47:22.000Z,Sun Nov 06 04:47:22 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1589117141759930368,"RT @elhoroscopodel1 : #Capricornio ? no te dejes vencer al pesimismo, cualquier cosa que hayas decidido hacer, hazla con todas tus fuerzas.
?? #Horóscopodelasemana #Astrología #Predicciones #FelizSábado.  en ?????? https://t.co/mujs2VKT4X https://t.co/GkDMC8J2QL",Kumamagana,Kumamagana1,2022-11-06T04:47:05.000Z,Sun Nov 06 04:47:05 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://elhoroscopodelzodiaco.com/horoscopo-semanal/ ,5,0,photo,https://pbs.twimg.com/media/Fgz1YHUWAAMdEt4.jpg,,,
1589116734161981447,"Mesmo hoje sendo um dia de pesar, terminei-o na casa de Andréa e Nelson, comendo pizza, tomando sorvete, falando de cinema, amor, astrologia. E Ricardo fazendo a velha volta olímpica de trinta balões em torno da praça Brasil antes de me deixar em casa. Há esperança, até pra nós.",Russian Red,camillecastelob,2022-11-06T04:45:28.000Z,Sun Nov 06 04:45:28 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1589115702019239937,@thekxt Estoy tratando de conseguir un libro de astro medicina o de astrología médica en digital o  e book y no consigo. Alguien me recomienda dónde conseguir uno,bridacoll1,bridacoll,2022-11-06T04:41:22.000Z,Sun Nov 06 04:41:22 +0000 2022,1,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1589114432994816001,"RT @WaldoCasal : Mantente centrado y tranquilo con la energía del #EclipseTotal de #LunaLlena en #Tauro del 8/11/2022, que traerá cambios predestinados e inesperados.?????? #Astrología",Fernando Menchaca,FERMENCH,2022-11-06T04:36:19.000Z,Sun Nov 06 04:36:19 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1589114232406441984,"RT @MiyakeSandra : @andrezamatais @Estadao Esses repórteres safadineos! Sabem de tudo, ciência, medicina, estatística, astrologia, física quântica! Nem precisa mais de termos outras profissões, só precisamos do Estadão! Sqn! ???????? https://t.co/y28j0Sm6NQ",Valentina ????,valentinameyer,2022-11-06T04:35:31.000Z,Sun Nov 06 04:35:31 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,2,photo,https://pbs.twimg.com/media/FgyztyGWQAAsNJy.jpg,,,
1589113344392314880,"cuadrivio
Del lat. tardío quadrivium 'conjunto de las cuatro artes matemáticas'...

1. m. En la Edad Media, conjunto de las cuatro artes matemáticas, aritmética, música, geometría y astrología o astronomía...

#palabras",Juan,walaz,2022-11-06T04:32:00.000Z,Sun Nov 06 04:32:00 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,1,0,,,,,
1589112890472435713,"Diosito el martes es la cosa. Mucha gente que estudia, entiende o algo sabe de astrología teme estos eventos; a mí me emocionan bastante. Los eclipses traen siempre siempre siempre cambios inesperados como para ayer. Excited!! ????? https://t.co/XgQah4fBQ7",Altamisa De Creta,thyme_crime_,2022-11-06T04:30:12.000Z,Sun Nov 06 04:30:12 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,animated_gif,https://video.twimg.com/tweet_video/Fg2pvzeWYAEv0gs.mp4,,,
