Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1583554120090546176,"RT @flaviogordon : Os imbecis debochavam do fato de o Olavo ter estudado astrologia no passado. Mas o homem realmente previa o futuro...

#OTR https://t.co/MwWi9Avsoi",Fagner Meira,FagnerMeira2,2022-10-21T20:21:37.000Z,Fri Oct 21 20:21:37 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FfnHyS0XEAg6Lbf.jpg,,,
1583554022509641728,RT @track6folklore : hermanas mastermind es para las astrología amarre girls https://t.co/FgFlmCKGil,valen,vvvalenayalaa,2022-10-21T20:21:14.000Z,Fri Oct 21 20:21:14 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FfkT3s1WAAAffCM.jpg,,,
1583553918487113728,"RT @lovertied : taylor escribió mastermind para todas las chicas lindas que manifiestan todo con un sahumerio prendido, amantes de la astrología y piedras mágicas ??????????????",.,cammm_dlm,2022-10-21T20:20:49.000Z,Fri Oct 21 20:20:49 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1583553867542720512,"RT @flaviogordon : Os imbecis debochavam do fato de o Olavo ter estudado astrologia no passado. Mas o homem realmente previa o futuro...

#OTR https://t.co/MwWi9Avsoi",Consuelo,Consuel41978626,2022-10-21T20:20:37.000Z,Fri Oct 21 20:20:37 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FfnHyS0XEAg6Lbf.jpg,,,
1583553738630832128,"RT @flaviogordon : Os imbecis debochavam do fato de o Olavo ter estudado astrologia no passado. Mas o homem realmente previa o futuro...

#OTR https://t.co/MwWi9Avsoi",MAZAROPI DE FUZIL,quer_teclar2,2022-10-21T20:20:06.000Z,Fri Oct 21 20:20:06 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FfnHyS0XEAg6Lbf.jpg,,,
1583553726912266241,"RT @flaviogordon : Os imbecis debochavam do fato de o Olavo ter estudado astrologia no passado. Mas o homem realmente previa o futuro...

#OTR https://t.co/MwWi9Avsoi",Ruth Rochel ????,RuthRochel,2022-10-21T20:20:04.000Z,Fri Oct 21 20:20:04 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FfnHyS0XEAg6Lbf.jpg,,,
1583553701473419264,"RT @flaviogordon : Os imbecis debochavam do fato de o Olavo ter estudado astrologia no passado. Mas o homem realmente previa o futuro...

#OTR https://t.co/MwWi9Avsoi",Melian Monteiro,03bf30118c25476,2022-10-21T20:19:58.000Z,Fri Oct 21 20:19:58 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FfnHyS0XEAg6Lbf.jpg,,,
1583553672608219136,"RT @WaldoCasal : ?#Leo: Días de placer, goce y encanto. Aprovechen el impulso que su corazón en armonía le regala. En el amor: lograrán el equilibrio que desean.#Astrología",Hugo palacios,Hugo199405,2022-10-21T20:19:51.000Z,Fri Oct 21 20:19:51 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1583553521865019392,"RT @lovertied : taylor escribió mastermind para todas las chicas lindas que manifiestan todo con un sahumerio prendido, amantes de la astrología y piedras mágicas ??????????????",Valentina,Vvalenmerlos,2022-10-21T20:19:15.000Z,Fri Oct 21 20:19:15 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1583553204411052032,"RT @lovertied : taylor escribió mastermind para todas las chicas lindas que manifiestan todo con un sahumerio prendido, amantes de la astrología y piedras mágicas ??????????????",so,sophiaagarr,2022-10-21T20:17:59.000Z,Fri Oct 21 20:17:59 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
