Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1582224246130241536,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",Leticia Luis M,leticialui,2022-10-18T04:17:11.000Z,Tue Oct 18 04:17:11 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1582224211178708994,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",Slutty pumpkin ?? Mari,madesteller,2022-10-18T04:17:02.000Z,Tue Oct 18 04:17:02 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1582223986062082048,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",Nicc??,Nicolerojas_24h,2022-10-18T04:16:09.000Z,Tue Oct 18 04:16:09 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1582223385546788864,creer en la astrología x falta de figura paterna https://t.co/uMITCF1H3E,brisa,brissssaZ,2022-10-18T04:13:46.000Z,Tue Oct 18 04:13:46 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/_ludmilaailenn/status/1581988296200052737 ,0,0,,,,,
1582223361077542912,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",°??Yami??°?,Yamilopez02,2022-10-18T04:13:40.000Z,Tue Oct 18 04:13:40 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1582223179740680192,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",Johanna G,jougarza,2022-10-18T04:12:56.000Z,Tue Oct 18 04:12:56 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1582223105191051264,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",lapinolino,lapinolino,2022-10-18T04:12:39.000Z,Tue Oct 18 04:12:39 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1582222747161493504,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",Angeles QL???????,angelesql1,2022-10-18T04:11:13.000Z,Tue Oct 18 04:11:13 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1582222685719113728,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",NathLemus,_nathlemus_,2022-10-18T04:10:59.000Z,Tue Oct 18 04:10:59 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1582222592597176320,"Para ti hoy: estás un poco genio loco. Por este motivo es lógico que te hayas posicionado de acuerdo a los cambios inesperados. 
?? #Astrología #Predicciones #FelizMartes https://t.co/swPqVWE0ku",elhoroscopodelzodiaco,elhoroscopodel1,2022-10-18T04:10:37.000Z,Tue Oct 18 04:10:37 +0000 2022,0,0,es,"<a href=""https://elhoroscopodelzodiaco.com/"" rel=""nofollow"">El Horóscopo del Zodíaco</a>",Tweet,https://elhoroscopodelzodiaco.com/horoscopo-anual-www-elhoroscopodelzodiaco-com-2022/ ,3,0,,,,,
1582222531683004417,"@jnIisavice also hermana me decis x donde aprendiste d astrología, hace años me interesa y nunca m lo propongo bien ??",?,typagirIy,2022-10-18T04:10:22.000Z,Tue Oct 18 04:10:22 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1582222528390451200,increíble como todo tiene una explicación astrología boludos díganme loca no m importa yo soy feliz así ??,maiu??,maldekarma__,2022-10-18T04:10:21.000Z,Tue Oct 18 04:10:21 +0000 2022,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1582222145156833280,"RT @Feellg2 : Te van a criticar por todo, tú sigue hablando de astrología y el universo en las fiestas.",A N D Y,AndySanchez_Ec,2022-10-18T04:08:50.000Z,Tue Oct 18 04:08:50 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
