Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1592167508139978752,@joooaoooo Hahahaa eu tbm tô,Nux,nux_astrologia,2022-11-14T14:48:09.000Z,Mon Nov 14 14:48:09 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1592167329722499073,"RT @espaciodemafe : Es un excelente día para hablar con personas que te pueden llevar a cumplir tus sueños.
?Habla con propiedad y seguridad sobre lo que quieres crear.
?Todos los sueños que tienes sabes muy bien que los puedes cumplir con un plan estratégico.
#astrologia",Karla Castillo,Karly_cch,2022-11-14T14:47:27.000Z,Mon Nov 14 14:47:27 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,,,,,
1592167274273820672,"Olá gente!
Vídeo novo no canal ??
https://t.co/0r3LbR7Mf6
#MundoVibrante #YouTube #astrologia",Mundo Vibrante,MundoVibrante,2022-11-14T14:47:13.000Z,Mon Nov 14 14:47:13 +0000 2022,0,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://youtu.be/H7MT25ehY8o ,3,0,,,,,
1592166859713179649,"SHAKIRA, PIQUÉ, CLARA, ¿Por Qué Rompió Con Shakira? ¿Cómo Le Irá Con Cla... https://t.co/v6Tt6Zsy6i a través de @YouTube 
#shakira #Piqué #clarachia #astrologia",Silvia Magi Astrology,SilviaMagiAstro,2022-11-14T14:45:35.000Z,Mon Nov 14 14:45:35 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://youtu.be/znn-KeZ2ZS8 ,4,1,,,,,
1592166809020469249,"RT @MariaTOspina : Paren todo y vayan al audio de hoy de @mia_astral en Telegram. Es la clase de todo lo que uno quiere saber de cómo usar la astrología. 

https://t.co/FWMOTsQVLN",Miastral,mia_astral,2022-11-14T14:45:22.000Z,Mon Nov 14 14:45:22 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://t.me/miastral ,0,1,,,,,
1592166750002741250,"RT @mia_astral : Mensaje de la semana para #Escorpio de Sol o ascendente. 

#astrologia #horoscopo https://t.co/wEjO1h4ouU",Mai,MaiaMazi,2022-11-14T14:45:08.000Z,Mon Nov 14 14:45:08 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/Fhh3vQFWAAE2zNB.jpg,,,
1592166616875384832,"Tem Live na quinta, dia 17, às 20h, com o Alexey Dodsworth aqui no Personare!

Vem descobrir sobre como usar o máximo da Astrologia na sua vida!

Inscreva-se gratuitamente na live aqui: https://t.co/OMxbJGLrur https://t.co/VmdZQy89zh",Personare,Personare,2022-11-14T14:44:37.000Z,Mon Nov 14 14:44:37 +0000 2022,0,0,pt,"<a href=""https://www.facebook.com/socialmlabs/"" rel=""nofollow"">mLabs - Gestão de Redes Sociais</a>",Tweet,https://mla.bs/342a3cb9 ,0,0,video,https://video.twimg.com/ext_tw_video/1592166539733700609/pu/vid/720x1280/fHhGcwGvxFTq_wZJ.mp4?tag=12,,,
1592166302033903616,"#Virgo ? ¿por qué te preocupas? Si has hecho lo mejor que has podido, preocupándote no conseguirás solucionarlo.
?? #Horóscopodelasemana #Astrología #Bienestar #FelizLunes. Si te gustó dale al ? Síguenos para más ??",elhoroscopodelzodiaco,elhoroscopodel1,2022-11-14T14:43:22.000Z,Mon Nov 14 14:43:22 +0000 2022,0,0,es,"<a href=""https://elhoroscopodelzodiaco.com/"" rel=""nofollow"">El Horóscopo del Zodíaco</a>",Tweet,,5,0,,,,,
1592166104017014785,"RT @mia_astral : ¡Ultima semana de #ScorpioSeason !! Última semana de ultra intensidad ?? 

Cuéntame tu historia más intensa de esta temporada y cuánto estás esperando el mes Sagitario ????????

#astrologia #astrology #horoscopo",Karla M3,karlatres,2022-11-14T14:42:34.000Z,Mon Nov 14 14:42:34 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1592166034605473797,pelo visto a astrologia disse que esse mês áries só vai tomar bem no cu,rai people,raissapessoa_,2022-11-14T14:42:18.000Z,Mon Nov 14 14:42:18 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
