Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1580739359661137920,RT @WaldoCasal : ?#Tauro: Capacidad para avanzar y materializar. Concéntrense en sus planes. En el amor: sensualidad y magnetismo. #Astrología,CHANDA!,MABMC2012,2022-10-14T01:56:46.000Z,Fri Oct 14 01:56:46 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1580738841933074434,"RT @WaldoCasal : La #luna transita por el signo de #Géminis, favoreciendo a #Géminis, #Libra, #Acuario, #Aries y #Leo. ?????? #Astrología",Kariacost74,kariacost74,2022-10-14T01:54:43.000Z,Fri Oct 14 01:54:43 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,8,0,,,,,
1580738793723686912,@oviciadoemjogar Odeio astrologia,ler??,depressler,2022-10-14T01:54:31.000Z,Fri Oct 14 01:54:31 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1580738526425280512,RT @WaldoCasal : ?#Sagitario: Oposición lunar. Sostengan sus objetivos y no se desvíen de su camino. En el amor: extrañas dudas e inquietudes. #Astrología,MARCOS MEJIA,CMAASOCIADOS,2022-10-14T01:53:28.000Z,Fri Oct 14 01:53:28 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,0,,,,,
1580738234140631040,"RT @alfantasio : Una divertida vuelta de tuerca a la existencia sería que una vez muertos descubramos que la posta la tenía la astrología, lo de las vidas pasadas y los viajes astrales, y que el psicoanálisis o las filosofías racionalistas eran todo gilada. (?)",Marcos,sediceructito,2022-10-14T01:52:18.000Z,Fri Oct 14 01:52:18 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1580738136597929984,RT @WaldoCasal : ?#Capricornio:  Días positivos para negociar y programar a futuro. En el amor:  arriesguen y ganarán. #Astrología,Guido,guidovergara18,2022-10-14T01:51:55.000Z,Fri Oct 14 01:51:55 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1580737884558340097,Si sigo así analizando cartas y explayandome en dar explicación de todo voy a tener que estudiar astrología y empezar a cobrar bue,Neleya??,NezukojirO,2022-10-14T01:50:55.000Z,Fri Oct 14 01:50:55 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1580737290338414593,"Una divertida vuelta de tuerca a la existencia sería que una vez muertos descubramos que la posta la tenía la astrología, lo de las vidas pasadas y los viajes astrales, y que el psicoanálisis o las filosofías racionalistas eran todo gilada. (?)",Fantasio,alfantasio,2022-10-14T01:48:33.000Z,Fri Oct 14 01:48:33 +0000 2022,6,1,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1580737124906590210,"obs: não satisfeita só com o sol e a lua, decidir que dessa vez será com temática do universo e astrologia.

meu único medo é completar 35 anos e não conseguir usar isso, mas tudo bem, posso correr esse risco.",??????,sinkcabello,2022-10-14T01:47:53.000Z,Fri Oct 14 01:47:53 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,,,,,
1580736719363592192,RT @WaldoCasal : ?#Acuario: Actitud positiva. Dan un paso importante. Se inclinan hacia nuevas búsquedas. En el amor: permítanse fluir. #Astrología,Mama de Giovanni,ayego30,2022-10-14T01:46:17.000Z,Fri Oct 14 01:46:17 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,2,0,,,,,
1580736358376955904,@jujubs_gabs KKKKSJSNSJSJSJSJSHSJS vo ensina astrologia pra minha dai ela vai entender minhas paranoias,cris kogos,crosteime,2022-10-14T01:44:51.000Z,Fri Oct 14 01:44:51 +0000 2022,0,0,it,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1580736145922498560,"hace mil años que espero que la moda de la astrología pase pero no, sigue",mariana cerviño,twitmarianacerv,2022-10-14T01:44:00.000Z,Fri Oct 14 01:44:00 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1580735928846671872,esse bglh de astrologia é uma loucura,luizão,luizazx2,2022-10-14T01:43:08.000Z,Fri Oct 14 01:43:08 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1580735849053843456,POR FAVOR q deterioro de la humanidad acarrean todas las pseudo terapias hippies y esta moda de mierda de la astrología y la metafísica,m??,MartiMongelo,2022-10-14T01:42:49.000Z,Fri Oct 14 01:42:49 +0000 2022,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1580735732271837184,astrologia avisou que essa semana eu tô mais gostosa que o normal hein https://t.co/Jqejfd2imc,mary lu ??,luvasconcelox,2022-10-14T01:42:21.000Z,Fri Oct 14 01:42:21 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/Meiodeceu/status/1580627270041219074 ,0,0,,,,,
1580735415291588609,"@CarLon_2020 @MarkDeReborn No crean en esas cosas. La ciencia no reconoce, la astrología, numerologia, tarots, oráculos, angelologos etc, etc, solo ponen a la gente en crisis o atinan casualidades.",PatriciaAragon,PatriciaAragonL,2022-10-14T01:41:06.000Z,Fri Oct 14 01:41:06 +0000 2022,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1580735119274692608,RT @WaldoCasal : ?#Aries: Renuevan sus energías y se muestran más expresivos. En el amor: conectados con pasiones y sus deseos. #Astrología,Facundo Galán,FacundoGalanBJ1,2022-10-14T01:39:55.000Z,Fri Oct 14 01:39:55 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,0,,,,,
1580735085631877120,RT @vampir4magic4 : Si la astrologia no es real por que todos los Aries son así,Hanniacarreraa,hanniacga,2022-10-14T01:39:47.000Z,Fri Oct 14 01:39:47 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1580734949514448898,Me encanta como hago que la gente encuentre interesante la astrología,Evangeline,valeenntinnaaa,2022-10-14T01:39:15.000Z,Fri Oct 14 01:39:15 +0000 2022,2,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1580734866756231168,RT @vampir4magic4 : Si la astrologia no es real por que todos los Aries son así,mabi,mabel_perez3,2022-10-14T01:38:55.000Z,Fri Oct 14 01:38:55 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1580734821537443840,Si la astrologia no es real por que todos los Aries son así,•?????????????? ???? ??????????•,vampir4magic4,2022-10-14T01:38:44.000Z,Fri Oct 14 01:38:44 +0000 2022,9,2,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1580734771411714048,RT @malenaxalvarez : @_LucasLannister Bueno loco tanto criptochanta llenandose de guita y las pibas no se pueden juntar a hablar de astrología y taylor swift por el precio de una cerveza? Tranquilas hermanas yo defenderé a capay espada su necesidad de no laburar,• a b r i l •,telepaths_only,2022-10-14T01:38:32.000Z,Fri Oct 14 01:38:32 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,,,,,
1580734498651922432,mt bom ele falando de astrologia tô entendendo nada,???,yoonjinit,2022-10-14T01:37:27.000Z,Fri Oct 14 01:37:27 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1580734249317339137,@imbenodl Q pija es astrologia de fotball?,Mstr. Monki,Bypssy,2022-10-14T01:36:28.000Z,Fri Oct 14 01:36:28 +0000 2022,0,0,ro,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
