Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1591625562837090305,"RT @Tinchogalindez0 : @v4lee_perezz Los pibes:La astrología es una estupidez, no sé xq creen en eso.
Los pibes cuando ven q no aparece su nombre: https://t.co/dFh8R2Crvd",Tinchouo????,Martin_vera01,2022-11-13T02:54:39.000Z,Sun Nov 13 02:54:39 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/FhZ0NIKWAAIayWD.jpg,,,
1591625505354223617,"RT @espaciodemafe : #Findesemana de Luna en Cáncer. Fin de semana de Netflix, comida rica y relax total. Este fin de semana se forma un gran trino de agua, así que no trates de meterle la lógica y encontrar la razón a algo, deja que las cosas fluyan.
#astrologia",Pedro  M. Morales,PedroMMorales5,2022-11-13T02:54:26.000Z,Sun Nov 13 02:54:26 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1591625140613578752,RT @BradWelton : No tienes derecho a burlarte de la gente que cree en la astrología si crees que la distinción “alfas” y “betas” es un hecho o siquiera contiene lógica. Sigue siendo pensamiento mágico.,Andrés,AndresPalomoA,2022-11-13T02:52:59.000Z,Sun Nov 13 02:52:59 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1591624801378250753,"Abri o guia anônimo aqui em casa e infelizmente fui pego amigos, minha família viu.

Viram eu buscando um livro de astrologia...",souza,souzandrade1,2022-11-13T02:51:38.000Z,Sun Nov 13 02:51:38 +0000 2022,0,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1591624681479892992,no entiendo están re dementes las minas bldo primero la astrología ahora hacen comparaciones re esquizo yo q sus novios las cago gorreando,esme,zainsgf1,2022-11-13T02:51:09.000Z,Sun Nov 13 02:51:09 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1591624384242143232,"A astrologia disse que novembro seria um bom mês para os leoninos, certamente não pra mim. Quase metade do mês, eu vim de uma conjuntivite de 15 dias, agora estou gripada e do nada meu olho inchou. O olho mal se recuperou da conjuntivite e já está inchado ??",karine,karineenunes1,2022-11-13T02:49:58.000Z,Sun Nov 13 02:49:58 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1591623871442075648,"RT @juureyleyes : “La astrología es una creencia, no es ciencia” 

La astrología: https://t.co/65WBo0ENrU",gaia vercelli,VercelliGaia,2022-11-13T02:47:56.000Z,Sun Nov 13 02:47:56 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FPwuTlGWQAEBAC9.jpg,,,
1591623692974690304,"Astrología: como se utiliza la técnica de las 24 lunas
https://t.co/3ibUc6uFrY",Maite Merino,maite53,2022-11-13T02:47:14.000Z,Sun Nov 13 02:47:14 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://youtu.be/t-4b_x0ao4M ,0,0,,,,,
1591623691447721984,RT @BradWelton : No tienes derecho a burlarte de la gente que cree en la astrología si crees que la distinción “alfas” y “betas” es un hecho o siquiera contiene lógica. Sigue siendo pensamiento mágico.,Jesús Al. Rodríguez V.,Chucho_fredy,2022-11-13T02:47:13.000Z,Sun Nov 13 02:47:13 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1591623458718367744,"Voltei agora de Campinas de Blá Blá Car e peguei o motorista mais coringado que poderia imaginar: falava rápido (7 palavras por segundo), contou sua vida, crença em astrologia, kardecismo, etc. Não sei, mas tudo na velocidade além do uso de pó, maluco vive num estilo Sonic",másseu,marcelndsx,2022-11-13T02:46:18.000Z,Sun Nov 13 02:46:18 +0000 2022,2,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1591623162156191745,RT @alegonzalez7010 : la astrología es hermosa,dani c.,danicobain_27,2022-11-13T02:45:07.000Z,Sun Nov 13 02:45:07 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1591622701390909443,"RT @elhoroscopodel1 : #Virgo ? te recomiendo mucha calma, recuerda que después de la tormenta, siempre sale el sol.
?? #Horóscopo #Astrología #Decretospositivos #FelizDomingo.  en ?????? https://t.co/SNV10zjrvz https://t.co/R5kBNkpEfX",????Barbara ????,Barbi_Alt,2022-11-13T02:43:17.000Z,Sun Nov 13 02:43:17 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://elhoroscopodelzodiaco.com/horoscopo-diario/ ,5,0,photo,https://pbs.twimg.com/media/FhZirmyXoAEsvqL.jpg,,,
1591621741557997570,"RT @elhoroscopodel1 : #Virgo ? no hay secretos para el éxito. Este se alcanza preparándose, trabajando arduamente y aprendiendo del fracaso.
?? #Horóscopo #Astrología #Consejos #FelizSábado.  en ?????? https://t.co/swPqVWE0ku https://t.co/iGXwjIyPKa",????Barbara ????,Barbi_Alt,2022-11-13T02:39:28.000Z,Sun Nov 13 02:39:28 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://elhoroscopodelzodiaco.com/horoscopo-anual-www-elhoroscopodelzodiaco-com-2022/ ,5,0,photo,https://pbs.twimg.com/media/FhYovEQWAAQZ11k.jpg,,,
1591621462485508102,Coisa séria esse povo que desmerece e fala que astrologia é besteira sem nem saber oque é.,v1v1an3_s2,V1v1an3S,2022-11-13T02:38:22.000Z,Sun Nov 13 02:38:22 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1591620769380982784,"Las que hablan de astrología saben cosas, no tengo pruebas pero tampoco dudas",??Camachito??,CamachoHelberth,2022-11-13T02:35:36.000Z,Sun Nov 13 02:35:36 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1591620465441001473,RT @BradWelton : No tienes derecho a burlarte de la gente que cree en la astrología si crees que la distinción “alfas” y “betas” es un hecho o siquiera contiene lógica. Sigue siendo pensamiento mágico.,Sebastian Puerto,SebaF1Fan117,2022-11-13T02:34:24.000Z,Sun Nov 13 02:34:24 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1591620451507355649,@onmyshai ?? queres amigar?? te puedo hablar sobre mis gatitos y sobre astrología o lo que quieras!!,maks,prttykiss,2022-11-13T02:34:21.000Z,Sun Nov 13 02:34:21 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1591620339767083010,esas etiquetas de alfa y beta son literal astrología para vatos pendejos,samuel morales,sam_morales98,2022-11-13T02:33:54.000Z,Sun Nov 13 02:33:54 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
