Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1581338056677765120,RT @WaldoCasal : La #Luna estará en #Cáncer durante los próximos dos días. Te sentirás más emocional y con la necesidad de estar cerca de tus seres amados. Es un buen momento para conectarte con tu hogar y disfrutar en familia.?????? #Astrología,Hugo palacios,Hugo199405,2022-10-15T17:35:47.000Z,Sat Oct 15 17:35:47 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1581337825559003141,capaz vuelvo a mi astro obsesion asi tuiteo sobre eso aca ASTRO DE ASTROLOGIA NO DEL BOYGROUP KPOP LLAMADO ASTRO,?,filogina,2022-10-15T17:34:52.000Z,Sat Oct 15 17:34:52 +0000 2022,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1581337813718429697,La astrología puede revelar qué conocido personaje de Halloween se asemeja más a la personalidad de tu signo del zodiaco. ¿Te parecerías a la muñeca Annabelle o a Chucky? https://t.co/HuPpDm5flL,InfoMistico,infomistico,2022-10-15T17:34:49.000Z,Sat Oct 15 17:34:49 +0000 2022,0,0,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.infomistico.com/portal/personajes-de-halloween-que-te-describe-mejor/ ,0,0,,,,,
1581337695468814337,"RT @MarciaMaia25 : Bom dia meus amados patriotas,quem acredita em astrologia?
Vejam a previsão que esses dois astrólogos fizeram com nosso presidente Bolsonaro.
Quem acredita da um Retweet https://t.co/79g8N1LKyu",Mateus Azevedo????mito22,MateusA78997778,2022-10-15T17:34:21.000Z,Sat Oct 15 17:34:21 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1581287267829702656/pu/vid/762x720/AzZxaQnuEvOaMCTZ.mp4?tag=12,,,
1581336837767200769,"RT @NandaAlvarez6 : El 25 de octubre tenemos Eclipse de Luna en Escorpio en el grado 2° : 
Lo que hace que sea eclipse es que se da en conjunción a los Nodos Lunares ( puntos matemáticos) que en Astrologia Karmica hablan de vidas pasadas: ??",Liliana Arreaza,Liliana52,2022-10-15T17:30:56.000Z,Sat Oct 15 17:30:56 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1581336680099106816,vuelvo a ver algo de astrología en mi tl y me borro tw,carlota ??,carlottalopezz,2022-10-15T17:30:19.000Z,Sat Oct 15 17:30:19 +0000 2022,1,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1581336603901001729,"¿Qué canción de Shakira eres según tu signo del horóscopo? ????

https://t.co/O3DljGVp02",FMDOS,FMDOS,2022-10-15T17:30:00.000Z,Sat Oct 15 17:30:00 +0000 2022,0,0,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,https://www.fmdos.cl/astrologia/que-cancion-de-shakira-eres-segun-tu-signo-del-horoscopo/ ,0,0,,,,,
1581336438016073728,Depois digam que a astrologia não sabe de nada. https://t.co/r1S2TzbOgz,Miguel Pereira,1MiguelPereira2,2022-10-15T17:29:21.000Z,Sat Oct 15 17:29:21 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/StarSignos/status/1579884386161688576 ,0,0,,,,,
1581336253924265985,@stiles4lydia Seguro la astrología tiene una explicación para esto AHRE JAJAJA,sofía. •,spideyginny,2022-10-15T17:28:37.000Z,Sat Oct 15 17:28:37 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1581335998885408768,"ES EL MEJOR STFU

yo también soy acuario y me pasa lo mismo que a ti, ntp. aunque bueno tampoco todo gira alrededor de la astrología y puede que haya otros motivos detrás como malas experiencias, traumas etc, es normal hasta que se trata de la persona correcta (i guess) https://t.co/hjodF4tKKA",? ? ? ? ? ? ? T??RI .,00SB4DDiE,2022-10-15T17:27:36.000Z,Sat Oct 15 17:27:36 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/stay_devil/status/1581335201799495681 ,0,0,,,,,
