Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1585799454174498816,"RT @mvsmonteiro : Bom, já que vivem me perguntando “dos astros”:  é isso que eu vejo, também, usando astrologia. 

Dá Bolsonaro no domingo. Façam dessa informação o que quiserem. https://t.co/qR9TYWOBVC",Gerliane Lucena B22???? T10??,LucenaGerliane,2022-10-28T01:03:47.000Z,Fri Oct 28 01:03:47 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/sophialtv1/status/1585393027602092032 ,0,0,,,,,
1585799447937679360,"RT @WaldoCasal : ??#Virgo: Baja energía.  Sepan frenar sus ansiedades. En el amor: evalúen, piensen y reflexionen. Luchen contra lo negativo y vencerán. #Astrología",Andreita Isabel,andreanarvaezm,2022-10-28T01:03:45.000Z,Fri Oct 28 01:03:45 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,0,,,,,
1585799385983881216,"RT @WaldoCasal : ??#Escorpio: Ordenarán sus ideas y utilizarán bien su energía. En el amor: entrega, compromiso y comprensión.#Astrología",catalina,alinnaaa22,2022-10-28T01:03:31.000Z,Fri Oct 28 01:03:31 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1585799272787681281,"RT @WaldoCasal : #Marte comenzará su movimiento retrógrado el domingo 30 de octubre por diez semanas, hasta el 12 de enero de 2023. Si tienes un proyecto importante que terminar, hazlo ahora. ??????
#MarteRetrógrado #Astrología",samipuan,samipuan,2022-10-28T01:03:04.000Z,Fri Oct 28 01:03:04 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1585799110291881984,"RT @misa_sevilla : 2. Todas las formas de brujería van contra la fe: espiritismo, hechicería, adivinación, lectura de cartas, horóscopos, astrología y tantas máscaras con que se encubre la maldad.",Diego. ?????????,Diegogapa_,2022-10-28T01:02:25.000Z,Fri Oct 28 01:02:25 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1585798929618272258,La astrología es el disparate más grande que se han inventado...,Gianfranco,SantillanOlivo,2022-10-28T01:01:42.000Z,Fri Oct 28 01:01:42 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1585798738072973312,RT @WaldoCasal : ??#Cáncer: Potenciarán sus habilidades y exaltarán su mente.  Sus vínculos pueden abrirles puertas impensadas. En el amor: sanadores diálogos. #Astrología,Maggs,Nomellamomaggi,2022-10-28T01:00:56.000Z,Fri Oct 28 01:00:56 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,2,0,,,,,
1585798731408240643,"RT @WaldoCasal : ??#Aries: Soltar culpas y seguir avanzando, cambiando aquello que los debilite internamente. En el amor: sienten, expresan y actúan. #Astrología",sofia,sofiii_peralta,2022-10-28T01:00:54.000Z,Fri Oct 28 01:00:54 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1585798609198809088,Ayer la astrología me dijo: TOLD YOU BITCH.,Ana María,annakpricornnia,2022-10-28T01:00:25.000Z,Fri Oct 28 01:00:25 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1585798482249617413,"@ConColombiano @dcacxyz @ura_tina OMG Ahora nos ponemos con la astrología, basta con decirme ""no se como seguir llevando la contraria porque me quede sin argumentos"" que yo te entiendo chiki",Adys ????,minssgirl,2022-10-28T00:59:55.000Z,Fri Oct 28 00:59:55 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,3,,,,,
1585798317652738048,"me encanta justificar todo con la astrología, me ahorro de contar mis traumas",cam,cccamiag,2022-10-28T00:59:16.000Z,Fri Oct 28 00:59:16 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1585798124874141696,las ?? q opinan esto sin saber d astrología q lo único q saben es el signo solar https://t.co/9bJyQxQKtG,regginaaaaa,reggiinnaaaaaa,2022-10-28T00:58:30.000Z,Fri Oct 28 00:58:30 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/cattafleitass/status/1585318425621995521 ,0,0,,,,,
1585797962789183488,"#Astrología Estos son los signos con los que te sentirás más a gusto y feliz. Te contamos cuáles son los mejores cinco de la lista.

https://t.co/wBg3hviFsc",Revista Cromos,RevistaCromos,2022-10-28T00:57:51.000Z,Fri Oct 28 00:57:51 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.elespectador.com/cromos/astrologia/horoscopo-top-de-los-5-mejores-signos-que-podras-encontrar-en-tu-vida/ ,1,0,,,,,
1585797815027974144,RT @WaldoCasal : La #Luna estará en #Sagitario durante los próximos dos días. La energía lunar será benéfica para poner en marcha tus planes y tus proyectos. Usa este tiempo para abrir tu mente y ver tu vida de una manera más positiva. Es tiempo de alejarte de todo lo que te daña.???? #Astrología,Nathalie Delgado,nani_skatz,2022-10-28T00:57:16.000Z,Fri Oct 28 00:57:16 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,3,0,,,,,
1585797802373750784,"RT @WaldoCasal : La #Luna transita por el signo de #Sagitario, favoreciendo a #Sagitario, #Aries, #Leo, #Libra y #Acuario.?????? #Astrología",Nathalie Delgado,nani_skatz,2022-10-28T00:57:13.000Z,Fri Oct 28 00:57:13 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,8,0,,,,,
1585797763962396672,RT @WaldoCasal : ??#Piscis: Torbellino de sentimientos. No se enreden en sus propios miedos. En el amor: hagan una pausa. No dejen que sus inseguridades se apoderen de su interior. #Astrología,Nathalie Delgado,nani_skatz,2022-10-28T00:57:04.000Z,Fri Oct 28 00:57:04 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,0,,,,,
1585797733524598784,RT @WaldoCasal : ??#Capricornio: Enfrentan las adversidades y las vencen. En el amor: exprésense sin miedo y lograrán lo que esperan.#Astrología,Chechu,chechusienta,2022-10-28T00:56:57.000Z,Fri Oct 28 00:56:57 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,0,,,,,
1585797729237995520,"RT @WaldoCasal : #Marte comenzará su movimiento retrógrado el domingo 30 de octubre por diez semanas, hasta el 12 de enero de 2023. Si tienes un proyecto importante que terminar, hazlo ahora. ??????
#MarteRetrógrado #Astrología",Nathalie Delgado,nani_skatz,2022-10-28T00:56:56.000Z,Fri Oct 28 00:56:56 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,3,0,,,,,
1585797399523508224,RT @WaldoCasal : La energía del #EclipseSolar dejo a mucha gente irritada y alterada emocionalmente. Hay que tener paciencia y no conectar con el conflicto.?????? #Astrología,SIL,analia_1978,2022-10-28T00:55:37.000Z,Fri Oct 28 00:55:37 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1585797213288267776,"agora faz frio e calor ao mesmo tempo !!! q tempo loko !!! novo ciclo da terra e o mundo não acabou coisa nenhuma !!! estemos em outra astrologia jah! ciclo novo milenium dos bisexuais ta todo mundo virando gay…

O PLANETA É ASSIM LINDO E MUITO QUENTE INVENCIVEL E FRIO,",Luis Fernando Rodrigues de Carvalho,pollyxmix,2022-10-28T00:54:52.000Z,Fri Oct 28 00:54:52 +0000 2022,0,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1585797115413860352,RT @WaldoCasal : La #Luna estará en #Sagitario durante los próximos dos días. La energía lunar será benéfica para poner en marcha tus planes y tus proyectos. Usa este tiempo para abrir tu mente y ver tu vida de una manera más positiva. Es tiempo de alejarte de todo lo que te daña.???? #Astrología,SIL,analia_1978,2022-10-28T00:54:29.000Z,Fri Oct 28 00:54:29 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1585796984472240128,RT @WaldoCasal : ??#Sagitario: Visualicen sus deseos y vayan hacia ellos. En el amor: armonía y plenitud en su interior. Disfrútenlo. #Astrología,SIL,analia_1978,2022-10-28T00:53:58.000Z,Fri Oct 28 00:53:58 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,,,,,
1585796926980599808,"RT @WaldoCasal : #Marte comenzará su movimiento retrógrado el domingo 30 de octubre por diez semanas, hasta el 12 de enero de 2023. Si tienes un proyecto importante que terminar, hazlo ahora. ??????
#MarteRetrógrado #Astrología",SIL,analia_1978,2022-10-28T00:53:44.000Z,Fri Oct 28 00:53:44 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1585796889634811904,"@VogelMaricy Astrologia não funciona com fraude e agenda 2030, lembra do Trump?",Danilo Bertini,danilobertini18,2022-10-28T00:53:35.000Z,Fri Oct 28 00:53:35 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1585796704741183490,"tempo louco
popEsse tempo é louco,,,choveu em março,,,,janeiro fez calor,,,agora faz frio e calor ao mesmo tempo !!! q tempo loko !!! novo ciclo da terra e o mundo não acabou coisa nenhuma !!! estemos em outra astrologia jah!",Luis Fernando Rodrigues de Carvalho,pollyxmix,2022-10-28T00:52:51.000Z,Fri Oct 28 00:52:51 +0000 2022,0,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1585796416663871493,RT @WaldoCasal : La #Luna estará en #Sagitario durante los próximos dos días. La energía lunar será benéfica para poner en marcha tus planes y tus proyectos. Usa este tiempo para abrir tu mente y ver tu vida de una manera más positiva. Es tiempo de alejarte de todo lo que te daña.???? #Astrología,cele ??,FioreAda,2022-10-28T00:51:43.000Z,Fri Oct 28 00:51:43 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,,,,,
1585795734334361600,@sabandija_culia La astrología,6 6 6??,Satanesmiamigo,2022-10-28T00:49:00.000Z,Fri Oct 28 00:49:00 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
