Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1588180739354669056,jajajajjaja cómo no van a creer en la astrología hermano e https://t.co/2w5UCV32gJ,Victoria Paz,PazVictoria,2022-11-03T14:46:09.000Z,Thu Nov 03 14:46:09 +0000 2022,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/guidomart1n/status/1587832403837558784 ,0,0,,,,,
1588180738356432897,"@IreneVelezT @MinEnergiaCo @MinHacienda @petrogustavo @NoticieroSenado @Regalias_gov Sus escritos hay que revisarlos letra por letra, usted también es de las que cree que la astrología tiene que ver con los astronautas. 
Pero bueno que se puede esperar de este gobierno ?????",Wilmer Guardiola,wguardiola81,2022-11-03T14:46:09.000Z,Thu Nov 03 14:46:09 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,6,,,,,
1588180728298164227,"RT @WaldoCasal : El próximo #EclipseTotal de #LunaLlena del 8/11 a los 16 grados de #Tauro, será tres veces más poderoso que una #LunaLlena normal. Todas las emociones estarán potenciadas a su máximo nivel. Prepárate para grandes eventos. 
???????? #Astrología",Marina Chilavert,MarinaChilavert,2022-11-03T14:46:07.000Z,Thu Nov 03 14:46:07 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,5,0,,,,,
1588180258473529344,"RT @mensajitos_11 : Sí, creo en la astrología, magia, hadas, ángeles y energías pq la vida es muy aburrida para no hacerlo",Aly ?,larksaeronD30,2022-11-03T14:44:15.000Z,Thu Nov 03 14:44:15 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1588179914527678464,"RT @WaldoCasal : El próximo #EclipseTotal de #LunaLlena del 8/11 a los 16 grados de #Tauro, será tres veces más poderoso que una #LunaLlena normal. Todas las emociones estarán potenciadas a su máximo nivel. Prepárate para grandes eventos. 
???????? #Astrología",?????s ?,Marcospronotti,2022-11-03T14:42:53.000Z,Thu Nov 03 14:42:53 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,5,0,,,,,
1588179626853306368,"RT @astrologiadeboa : Astrologia está totalmente atrelada à política.

Parabéns aos astrólog@s que fazem análises neutras e parabéns também aos que se posicionam em suas análises tomando um lado.

Se posicionar em um momento desse não tem nada a ver com falta de profissionalismo.",1of1 ??,Aryysilvaa,2022-11-03T14:41:44.000Z,Thu Nov 03 14:41:44 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1588179626706149376,"RT @WaldoCasal : El próximo #EclipseTotal de #LunaLlena del 8/11 a los 16 grados de #Tauro, será tres veces más poderoso que una #LunaLlena normal. Todas las emociones estarán potenciadas a su máximo nivel. Prepárate para grandes eventos. 
???????? #Astrología",Blanca Soto V.,Blanca_ta_nice,2022-11-03T14:41:44.000Z,Thu Nov 03 14:41:44 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,5,0,,,,,
1588179593676165121,la scaloneta tarotista y creyente de la astrología la voy a guardar por siempre en mi corazón,Flor,floransaldo_,2022-11-03T14:41:36.000Z,Thu Nov 03 14:41:36 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1588179593491779584,"RT @WaldoCasal : El próximo #EclipseTotal de #LunaLlena del 8/11 a los 16 grados de #Tauro, será tres veces más poderoso que una #LunaLlena normal. Todas las emociones estarán potenciadas a su máximo nivel. Prepárate para grandes eventos. 
???????? #Astrología",Lu Semprini,lusemprini,2022-11-03T14:41:36.000Z,Thu Nov 03 14:41:36 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,5,0,,,,,
1588179392500473856,"A nadie le interesa si Odiseo venció verdaderamente a Escila y Caribdis, tampoco si bajó al Hades o siquiera si el Hades existe. A nadie le interesa si era real la profecía de Aquiles. Todas esas mitologías operan del mismo modo que la astrología. Su veracidad no cambia nada",POLIXENA,poli100fuegos,2022-11-03T14:40:48.000Z,Thu Nov 03 14:40:48 +0000 2022,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,,,,,
